0,Nome,0,Empresa,Departamento,0.00
82000,Boris Z. Davidson,22,Cakewalk,Sales and Marketing,3482.00
82005,Bruce R. Bernard,29,Microsoft,Sales and Marketing,3699.00
82009,Rafael N. Powell,65,Sibelius,Customer Service,3203.00
82016,Nero G. Browning,39,Cakewalk,Asset Management,4018.00
82038,Ulysses I. Beasley,70,Apple Systems,Customer Service,4773.00
82045,Thane H. Fuentes,28,Chami,Finances,8011.00
82051,Seth Y. Pearson,23,Adobe,Payroll,2930.00
82055,Oliver K. Bartlett,52,Finale,Tech Support,2897.00
82062,Marcia O. Padilla,66,Cakewalk,Public Relations,7118.00
82079,Gary P. Coleman,25,Adobe,Customer Relations,2147.00
82080,Tad Z. Kidd,54,Finale,Media Relations,6734.00
82081,Cameron I. Spence,32,Cakewalk,Sales and Marketing,1685.00
82084,Cheryl F. Mclaughlin,25,Yahoo,Customer Relations,5173.00
82093,Paula W. Sherman,34,Yahoo,Media Relations,1428.00
82113,Cora Y. Shaffer,61,Microsoft,Media Relations,2160.00
82117,Alice J. Hardin,68,Chami,Research and Development,3472.00
82121,Mark A. Trevino,63,Google,Customer Service,1476.00
82122,Jason J. Rodriguez,60,Macromedia,Advertising,5462.00
82125,Martin Y. Key,52,Lavasoft,Advertising,3501.00
82126,Ferdinand W. Castillo,66,Adobe,Quality Assurance,9239.00
82128,Keely W. Mcgowan,37,Yahoo,Customer Service,3841.00
82131,Macon I. Boone,25,Adobe,Human Resources,9667.00
82134,Audrey N. Bray,46,Google,Customer Service,9332.00
82139,Clementine I. Solomon,61,Yahoo,Customer Relations,7197.00
82145,Gannon S. Rose,47,Chami,Sales and Marketing,4313.00
82147,Felix O. Becker,47,Finale,Customer Service,7677.00
82148,Jennifer Q. Castro,27,Macromedia,Research and Development,5536.00
82159,Simone A. Newton,67,Apple Systems,Accounting,3202.00
82161,Paula S. Harrington,37,Lycos,Tech Support,5091.00
82174,Macaulay L. Dillard,58,Yahoo,Accounting,2839.00
82189,Calvin Z. Hart,62,Altavista,Public Relations,5361.00
82193,Heidi Z. Mayer,65,Apple Systems,Advertising,9441.00
82195,Abbot S. Decker,57,Microsoft,Asset Management,8260.00
82199,Kyle I. Garcia,23,Adobe,Advertising,5329.00
82201,Uma N. Whitehead,28,Yahoo,Quality Assurance,4245.00
82208,Odysseus K. Melendez,68,Altavista,Payroll,6359.00
82209,Lillian B. Sanchez,18,Lycos,Research and Development,3817.00
82212,Driscoll U. Webster,19,Adobe,Advertising,4204.00
82215,Moses B. Carter,48,Lavasoft,Finances,2284.00
82221,Aurora U. Dixon,23,Google,Customer Service,9021.00
82241,Garrett R. Forbes,58,Macromedia,Finances,3953.00
82260,Lunea B. Rowland,63,Borland,Asset Management,3579.00
82261,Buckminster J. Dodson,42,Yahoo,Accounting,8614.00
82263,Bree H. Meyer,19,Altavista,Tech Support,9684.00
82267,Felix F. Bass,54,Cakewalk,Customer Relations,8972.00
82274,Joy X. Woods,26,Lavasoft,Legal Department,4706.00
82276,Amela T. Phillips,64,Google,Payroll,5227.00
82286,Brittany O. Daniels,67,Google,Customer Service,2190.00
82300,Colleen B. Warner,19,Cakewalk,Finances,3342.00
82305,Maggie U. Sweet,65,Borland,Customer Relations,1274.00
82309,Quynn X. Ball,42,Macromedia,Tech Support,2298.00
82317,Ima T. Mercer,56,Sibelius,Tech Support,8711.00
82333,Devin E. Morse,51,Lycos,Research and Development,6987.00
82345,Leo F. Erickson,23,Altavista,Public Relations,6010.00
82356,Leandra M. Alston,38,Lavasoft,Legal Department,6622.00
82359,Zelenia A. Bridges,36,Finale,Advertising,4343.00
82373,Ignatius C. Jacobs,57,Cakewalk,Human Resources,7523.00
82375,Maite N. Suarez,58,Lycos,Public Relations,2452.00
82383,Timothy Q. Emerson,57,Lycos,Quality Assurance,8998.00
82398,Leroy B. Salinas,65,Google,Media Relations,5153.00
82405,Talon V. Howe,61,Apple Systems,Research and Development,1145.00
82411,Steel W. Wall,65,Lycos,Sales and Marketing,1435.00
82412,Kelsie W. Whitfield,29,Adobe,Public Relations,8043.00
82431,Slade V. William,33,Lavasoft,Tech Support,1569.00
82442,Yardley R. Pacheco,46,Borland,Legal Department,2782.00
82446,Kermit F. Newman,47,Cakewalk,Quality Assurance,3639.00
82450,Owen U. Logan,65,Lavasoft,Legal Department,5274.00
82456,Louis W. Love,49,Adobe,Tech Support,1215.00
82463,Lillian O. Martinez,46,Sibelius,Human Resources,7877.00
82464,Ian U. Perry,67,Macromedia,Sales and Marketing,1859.00
82466,Oprah N. Walters,42,Cakewalk,Customer Service,4971.00
82476,Holmes N. Holman,20,Macromedia,Customer Service,7533.00
82482,Camille P. Beasley,61,Adobe,Quality Assurance,3804.00
82495,Gemma I. Howell,25,Lycos,Sales and Marketing,3469.00
82496,Piper O. Roth,67,Apple Systems,Media Relations,1272.00
82498,Maxine U. Boyer,31,Sibelius,Research and Development,6102.00
82500,Lacota Q. Rodriquez,36,Google,Payroll,1765.00
82502,Alisa J. Montgomery,59,Apple Systems,Customer Service,9990.00
82516,Kato Y. Berg,66,Macromedia,Customer Relations,9609.00
82517,Elmo L. Randolph,53,Chami,Advertising,5448.00
82540,Zelda B. Middleton,64,Yahoo,Quality Assurance,7712.00
82552,Carolyn X. English,65,Cakewalk,Media Relations,4061.00
82562,Mia I. Pierce,29,Cakewalk,Sales and Marketing,9787.00
82567,Rhonda P. Fox,66,Lavasoft,Quality Assurance,3242.00
82570,Galvin O. Boyer,49,Apple Systems,Legal Department,7978.00
82579,Uriah E. Obrien,19,Lycos,Tech Support,4534.00
82581,Amal H. Cooke,45,Sibelius,Finances,6797.00
82597,Azalia X. Kelley,40,Lavasoft,Customer Service,9682.00
82601,Lacota Y. Cherry,52,Altavista,Public Relations,2796.00
82606,Nash O. Carey,31,Finale,Tech Support,8476.00
82608,Nyssa I. Cruz,55,Adobe,Sales and Marketing,8827.00
82664,Shana A. Waller,26,Borland,Human Resources,2062.00
82668,Clio H. Stuart,64,Borland,Legal Department,4961.00
82669,Eleanor F. Frazier,56,Chami,Customer Service,4455.00
82674,Henry R. Poole,35,Lavasoft,Media Relations,8883.00
82678,Lavinia H. Christensen,48,Finale,Tech Support,2653.00
82683,Julian T. Ellison,36,Lycos,Media Relations,5905.00
82684,Roary H. Hobbs,21,Apple Systems,Finances,3117.00
82686,Tallulah K. Summers,28,Yahoo,Accounting,9861.00
82700,Montana K. Welch,52,Cakewalk,Payroll,7258.00
82702,Judith B. Brooks,18,Finale,Finances,4886.00
82709,Demetrius V. Hyde,31,Macromedia,Tech Support,8230.00
82720,Troy Q. Cabrera,63,Macromedia,Sales and Marketing,9747.00
82730,Gail C. Gallegos,44,Google,Research and Development,8279.00
82739,Quintessa K. Harrington,36,Cakewalk,Accounting,8247.00
82742,Phyllis G. Pate,25,Google,Media Relations,1215.00
82744,Joy S. Cortez,31,Finale,Sales and Marketing,2453.00
82745,Upton P. Haney,27,Lavasoft,Research and Development,6050.00
82747,Deborah Q. Hayes,67,Macromedia,Asset Management,5334.00
82748,Kendall U. Case,47,Microsoft,Asset Management,6265.00
82753,Whitney S. Garcia,36,Adobe,Asset Management,4728.00
82758,Lydia M. Dillon,35,Chami,Legal Department,4323.00
82768,Alea Q. Fulton,22,Finale,Advertising,8901.00
82774,Patrick N. Cardenas,38,Apple Systems,Advertising,1476.00
82785,Brynn F. Stokes,46,Macromedia,Research and Development,7944.00
82799,Colby M. Merritt,36,Finale,Quality Assurance,3079.00
82814,Bevis V. Franco,41,Microsoft,Quality Assurance,5756.00
82819,Marsden D. Norris,39,Sibelius,Customer Relations,4185.00
82821,Hayden M. Hurley,30,Lycos,Quality Assurance,4166.00
82823,Clinton W. Hebert,52,Lycos,Human Resources,4075.00
82827,Pearl V. Taylor,62,Macromedia,Advertising,1352.00
82829,Fatima O. Meyers,51,Finale,Customer Relations,4868.00
82830,Amaya E. Osborn,42,Cakewalk,Customer Relations,7574.00
82859,Audra X. Mcguire,40,Borland,Advertising,5511.00
82862,Eric G. May,23,Apple Systems,Asset Management,5534.00
82873,Jacob R. Bradley,36,Cakewalk,Tech Support,5596.00
82879,Carolyn P. Carrillo,31,Chami,Quality Assurance,6340.00
82882,Ori B. Newton,45,Cakewalk,Customer Service,5102.00
82892,Mufutau H. Gutierrez,51,Yahoo,Human Resources,2054.00
82897,Lacey F. Sosa,58,Yahoo,Customer Relations,9673.00
82915,Malik R. Daniels,65,Apple Systems,Quality Assurance,4400.00
82916,Riley H. Todd,43,Lycos,Tech Support,9348.00
82921,Kellie R. Contreras,19,Adobe,Media Relations,3225.00
82927,Claire Y. Adkins,45,Microsoft,Sales and Marketing,7852.00
82939,Rinah G. Owens,45,Cakewalk,Customer Service,6177.00
82940,Nevada I. Spence,54,Borland,Finances,6485.00
82942,Tana V. Stephenson,63,Lycos,Advertising,1798.00
82964,Howard I. Chapman,31,Altavista,Customer Relations,4543.00
82973,George N. Mcgee,29,Chami,Tech Support,2839.00
82981,Yuli N. Peterson,18,Adobe,Media Relations,9835.00
82992,Nyssa P. Dickerson,38,Cakewalk,Asset Management,6755.00
83002,Kimberley I. Cabrera,29,Chami,Legal Department,9478.00
83004,Ingrid B. Horton,63,Google,Public Relations,8703.00
83009,Brynn L. Gonzalez,29,Lavasoft,Asset Management,9944.00
83012,Cadman K. Contreras,29,Google,Customer Service,4228.00
83015,Pamela T. Padilla,23,Finale,Tech Support,4952.00
83021,Zephr R. Hinton,30,Yahoo,Public Relations,8687.00
83024,Yuri L. Randall,45,Yahoo,Media Relations,4067.00
83026,Forrest I. Mendez,57,Adobe,Customer Service,7886.00
83034,Tatyana R. Carroll,54,Microsoft,Public Relations,9527.00
83050,Charlotte Q. Lambert,43,Finale,Advertising,7084.00
83052,Laura X. Crawford,19,Microsoft,Payroll,7896.00
83058,Aspen S. Kent,29,Macromedia,Quality Assurance,1539.00
83064,Michael N. Boyle,30,Chami,Public Relations,8868.00
83073,Mason Q. Murphy,41,Lavasoft,Payroll,4906.00
83087,Arthur H. Dudley,19,Cakewalk,Media Relations,1851.00
83092,Harlan E. Reyes,59,Apple Systems,Human Resources,1666.00
83095,Dominic Z. Hunt,60,Borland,Research and Development,6706.00
83101,Iris L. Bond,23,Chami,Research and Development,6660.00
83112,Medge O. Patton,59,Cakewalk,Accounting,8389.00
83116,Noble O. Hickman,33,Macromedia,Research and Development,6387.00
83118,Rhoda F. Miranda,50,Altavista,Human Resources,6074.00
83120,Tanek Y. Bradley,53,Sibelius,Finances,5528.00
83121,Inga M. Maddox,65,Finale,Accounting,8765.00
83123,Laith R. Barnes,64,Adobe,Payroll,5473.00
83142,Dana L. Horton,24,Microsoft,Customer Service,3561.00
83145,Diana X. Myers,28,Altavista,Public Relations,9051.00
83154,Lunea D. Gordon,26,Microsoft,Sales and Marketing,2414.00
83164,TaShya G. Montoya,69,Lycos,Human Resources,1637.00
83181,Kaye M. Simmons,33,Apple Systems,Payroll,6949.00
83187,Nash Q. Church,68,Cakewalk,Asset Management,5266.00
83189,Magee N. Stokes,67,Lavasoft,Research and Development,8657.00
83190,Denton F. Henson,36,Cakewalk,Public Relations,8768.00
83212,Quinlan Z. Mcconnell,41,Finale,Customer Service,3360.00
83218,Shad E. Hays,55,Sibelius,Customer Relations,6053.00
83228,Imani D. Montoya,53,Chami,Legal Department,5308.00
83235,Cyrus L. Sloan,54,Yahoo,Payroll,9951.00
83241,Kelly T. Mclaughlin,54,Google,Public Relations,1788.00
83246,Hoyt V. Moran,44,Chami,Advertising,8391.00
83249,Clementine K. Hurst,51,Sibelius,Media Relations,8112.00
83266,Ginger K. Roy,60,Borland,Payroll,6806.00
83288,Mia P. Kemp,23,Borland,Asset Management,1319.00
83298,Heidi S. Cole,22,Microsoft,Accounting,8020.00
83307,Xaviera J. Vasquez,26,Chami,Payroll,7905.00
83314,Preston Q. Caldwell,36,Borland,Tech Support,2316.00
83318,Kimberley X. Parsons,44,Adobe,Finances,1174.00
83336,Vivien J. Hays,32,Adobe,Sales and Marketing,3565.00
83341,Colin Z. Garner,27,Finale,Advertising,8833.00
83369,Rajah E. Melton,69,Cakewalk,Legal Department,7680.00
83384,Nicholas M. Shepard,27,Lycos,Finances,1277.00
83397,Sharon N. Horton,25,Yahoo,Tech Support,1561.00
83400,Giselle F. Sampson,26,Altavista,Research and Development,6869.00
83401,Skyler R. Mendoza,29,Finale,Human Resources,3179.00
83414,Roanna T. Gonzales,41,Sibelius,Media Relations,7479.00
83418,Molly O. Williams,57,Microsoft,Payroll,2287.00
83425,Edan I. Rodriguez,20,Yahoo,Finances,9797.00
83426,Ivor V. Ford,61,Macromedia,Quality Assurance,7904.00
83432,Erich C. Hendrix,50,Borland,Legal Department,4660.00
83435,Hyatt C. Rose,69,Borland,Sales and Marketing,1791.00
83446,Maxine S. Adkins,51,Lavasoft,Media Relations,8221.00
83447,Theodore X. Miranda,67,Borland,Research and Development,6637.00
83448,Hadley C. Snider,28,Lavasoft,Tech Support,7468.00
83450,Bert J. Crosby,20,Yahoo,Media Relations,4308.00
83454,Adria U. Frost,61,Lycos,Accounting,2898.00
83465,Xandra J. Goodman,58,Lavasoft,Finances,8052.00
83466,Carl I. Kennedy,40,Macromedia,Payroll,1101.00
83467,Kasper G. Roberson,53,Altavista,Human Resources,8569.00
83469,Emily A. Kane,42,Finale,Accounting,4784.00
83483,Kenneth H. Mclean,66,Lavasoft,Media Relations,7953.00
83487,Isaac L. Carey,23,Apple Systems,Customer Relations,5229.00
83489,Gavin T. Hurst,67,Finale,Customer Relations,8536.00
83491,Cole D. Meadows,22,Finale,Finances,6169.00
83505,Nasim X. Dunlap,61,Google,Research and Development,8516.00
83510,Eagan M. Perkins,60,Lycos,Asset Management,1133.00
83514,Kamal M. Marshall,54,Borland,Customer Relations,7258.00
83516,Macey R. Schneider,47,Borland,Asset Management,2084.00
83521,Felix F. Holland,36,Google,Asset Management,3233.00
83522,Moana W. Oneil,43,Cakewalk,Advertising,7320.00
83528,Naida F. Roach,32,Sibelius,Legal Department,9735.00
83554,Amanda K. Ayala,19,Lavasoft,Human Resources,5382.00
83564,Kylan H. Valenzuela,23,Chami,Customer Relations,3894.00
83565,Ann A. Brock,20,Adobe,Media Relations,3428.00
83596,Wyatt L. Lee,19,Microsoft,Research and Development,3694.00
83607,Giselle O. Franco,48,Sibelius,Media Relations,6593.00
83618,Tanek O. Baxter,56,Adobe,Asset Management,5223.00
83627,Ezra E. Bradley,68,Adobe,Finances,2808.00
83631,Ori P. Molina,45,Cakewalk,Public Relations,1506.00
83639,Zenia C. Greene,49,Microsoft,Tech Support,8483.00
83649,Victoria C. Marks,34,Chami,Research and Development,2906.00
83659,Riley K. Morse,31,Google,Media Relations,4794.00
83673,Elmo K. Jefferson,44,Sibelius,Customer Service,7055.00
83674,Thaddeus W. Thornton,56,Google,Asset Management,4145.00
83683,Finn C. Beard,58,Adobe,Research and Development,3532.00
83684,Raymond Z. Garrison,26,Google,Advertising,1523.00
83686,Dale W. Dalton,53,Apple Systems,Human Resources,5166.00
83691,Candace Q. Moon,44,Macromedia,Customer Service,5606.00
83697,Amber Z. Sears,36,Cakewalk,Advertising,2944.00
83706,Amir P. Graves,28,Yahoo,Asset Management,9630.00
83717,Noelle A. Oneil,57,Adobe,Payroll,3411.00
83722,Hadley D. Gray,55,Adobe,Asset Management,2754.00
83728,Amery C. Wong,18,Adobe,Accounting,8547.00
83729,Xena B. Compton,55,Adobe,Media Relations,6691.00
83736,Garrison A. Spears,54,Google,Sales and Marketing,8424.00
83743,Kitra T. Holman,40,Borland,Research and Development,4503.00
83750,Macy E. Berry,35,Borland,Customer Relations,6293.00
83752,Colette V. Mcdonald,68,Altavista,Media Relations,4443.00
83762,Naida Y. Mcbride,66,Sibelius,Legal Department,5264.00
83764,Nerea T. Gonzalez,37,Sibelius,Asset Management,7294.00
83774,Nathan Z. Dillard,47,Cakewalk,Research and Development,9100.00
83776,Micah L. Stone,53,Google,Research and Development,5387.00
83799,Jillian O. Guerrero,58,Google,Tech Support,3321.00
83803,Stephanie R. Berry,40,Yahoo,Human Resources,1603.00
83812,Bruce T. Adams,57,Borland,Public Relations,3787.00
83817,Barry Y. Mcintyre,46,Google,Customer Service,1816.00
83824,Lane K. Aguirre,68,Borland,Payroll,2932.00
83825,Illana H. Cherry,38,Lavasoft,Human Resources,9558.00
83827,Dennis I. Rogers,46,Apple Systems,Customer Service,7163.00
83828,Iona H. Manning,27,Sibelius,Human Resources,1312.00
83833,Hamilton U. Jimenez,28,Lavasoft,Media Relations,1345.00
83849,Kenyon X. Alston,24,Adobe,Payroll,1283.00
83864,Lee T. Hebert,35,Adobe,Sales and Marketing,7350.00
83875,David S. Wheeler,33,Microsoft,Customer Relations,7340.00
83879,Cassandra I. Branch,45,Lycos,Tech Support,1962.00
83880,Mechelle U. Riddle,64,Borland,Accounting,8598.00
83882,Aileen Y. Crane,59,Borland,Human Resources,3680.00
83885,Cheryl O. Cortez,25,Macromedia,Customer Relations,8875.00
83894,Ella B. Mullen,43,Borland,Research and Development,1168.00
83896,Ramona Q. Mendez,20,Apple Systems,Accounting,8017.00
83897,Nissim W. Lowe,24,Finale,Asset Management,5581.00
83906,Felix I. Roman,65,Macromedia,Public Relations,6946.00
83921,Dolan Y. Yang,48,Lycos,Media Relations,3255.00
83923,Dora K. Blackwell,59,Chami,Legal Department,9551.00
83931,Breanna G. Shannon,57,Lavasoft,Accounting,5300.00
83939,Chaney L. Ochoa,45,Lavasoft,Quality Assurance,6058.00
83940,Barclay B. Peterson,23,Chami,Human Resources,4357.00
83946,Deanna T. Schwartz,66,Borland,Tech Support,1875.00
83949,Ishmael L. Holland,20,Lycos,Human Resources,1889.00
83951,Kelly Q. Graves,57,Chami,Customer Service,7204.00
83968,Keefe Z. Mckee,53,Google,Tech Support,1232.00
83982,Chiquita J. Carlson,43,Finale,Sales and Marketing,8407.00
83984,Wilma W. Britt,49,Apple Systems,Customer Service,4993.00
83987,Justin L. Singleton,67,Lavasoft,Accounting,6692.00
83993,Ulric M. Rios,45,Lycos,Payroll,7320.00
84021,Taylor L. Hendrix,20,Macromedia,Tech Support,9063.00
84030,Maris P. Henderson,30,Google,Finances,5377.00
84036,Wayne U. Bradley,39,Finale,Payroll,6624.00
84049,Olympia Z. Hall,67,Finale,Human Resources,6271.00
84052,Geoffrey B. Jordan,18,Lycos,Research and Development,8841.00
84061,Noelle A. Moreno,33,Finale,Customer Relations,1148.00
84062,Jacob I. Booth,52,Google,Sales and Marketing,4584.00
84064,Garrett O. Bean,41,Finale,Customer Service,4917.00
84089,Leilani K. Kramer,24,Lycos,Customer Service,4131.00
84090,Madison X. Lindsey,46,Altavista,Advertising,2002.00
84092,Molly F. Wilcox,20,Finale,Payroll,8283.00
84093,Jesse B. Swanson,52,Chami,Quality Assurance,2784.00
84096,Jana E. Crosby,32,Lycos,Research and Development,2267.00
84108,Fredericka C. Parker,51,Altavista,Finances,4982.00
84112,Zane T. Pennington,38,Lavasoft,Customer Relations,1665.00
84118,Lance W. Hoover,45,Google,Research and Development,5201.00
84130,Miriam F. Brown,52,Sibelius,Sales and Marketing,2747.00
84149,Vincent S. Ellison,69,Finale,Media Relations,3756.00
84152,Sloane Q. Melton,36,Cakewalk,Tech Support,3481.00
84156,Porter W. Britt,66,Finale,Advertising,3385.00
84158,Caleb H. Whitehead,35,Chami,Asset Management,2600.00
84160,Cassidy V. Klein,69,Adobe,Tech Support,5173.00
84161,Amena Y. Terrell,37,Lavasoft,Legal Department,5258.00
84175,Charity W. Ratliff,18,Cakewalk,Human Resources,4880.00
84183,Karly B. Barnett,51,Macromedia,Legal Department,8586.00
84185,Gretchen E. Ross,69,Borland,Customer Relations,9142.00
84191,Emmanuel U. Martin,70,Borland,Customer Service,1619.00
84195,Athena A. Espinoza,45,Borland,Media Relations,4917.00
84201,Hollee K. Ortiz,46,Cakewalk,Legal Department,6014.00
84213,Fitzgerald B. Huffman,31,Google,Customer Service,8663.00
84216,Cole N. West,55,Microsoft,Sales and Marketing,5713.00
84220,Indigo Q. Meadows,44,Borland,Quality Assurance,4460.00
84225,Ahmed C. Edwards,32,Microsoft,Payroll,8339.00
84226,Helen G. Torres,34,Cakewalk,Sales and Marketing,5418.00
84227,Amber S. Blackburn,31,Macromedia,Customer Service,5817.00
84237,Francesca K. Wilder,51,Sibelius,Finances,1764.00
84244,Zenaida A. Henson,34,Chami,Advertising,1051.00
84251,Carly M. Sims,23,Finale,Media Relations,6304.00
84255,Philip Z. Knowles,67,Borland,Research and Development,5523.00
84256,Priscilla K. Haley,44,Finale,Payroll,5832.00
84257,Gemma F. Hicks,70,Macromedia,Public Relations,9333.00
84259,Eagan F. Barry,24,Altavista,Asset Management,3740.00
84274,Leah P. Berger,22,Finale,Media Relations,8653.00
84278,Stella N. Barron,63,Chami,Human Resources,6073.00
84279,Gwendolyn E. Whitehead,26,Altavista,Quality Assurance,5101.00
